timestamp,fid,raw_fps,loop_fps,total_ms,read_ms,vision_ms,vision_total_ms,seg_infer_ms,seg_post_ms,det_infer_ms,det_post_ms,ocr_ms,command_ms,planner_draw_ms,serial_ms,runtime_status_ms,hud_ms,display_ms,npu_load,npu_freq_mhz,cpu_usage_percent,cpu_max_core_percent,gpu_load_percent,gpu_freq_mhz,cpu_temp_c,loadavg_1m
1783699721.537449,2135,26.46,6.12,293.60,0.48,292.58,292.56,52.53,234.27,116.56,0.03,0.13,0.84,,0.01,15.56,,,100,1000.0,68.0,87.1,37.0,1000.0,68.4,7.00
1783699721.910526,2143,11.61,6.12,286.25,0.44,285.41,285.39,29.24,255.80,73.49,0.03,0.08,0.72,,0.01,17.34,,,100,1000.0,68.0,87.1,37.0,1000.0,68.4,7.00
1783699722.242327,2156,30.90,6.12,202.33,0.44,149.21,149.18,14.01,134.82,133.48,0.07,0.10,0.79,,0.01,52.17,,,100,1000.0,64.1,81.3,25.0,1000.0,67.5,7.00
1783699722.744358,2166,13.35,6.63,292.03,10.31,290.96,290.94,59.73,229.95,126.33,0.05,0.09,0.92,,0.01,52.17,,,100,1000.0,64.1,81.3,25.0,1000.0,67.5,7.00
1783699722.955895,2177,26.37,6.63,96.55,0.77,63.22,63.20,14.66,48.20,54.70,0.06,0.10,33.17,,0.02,6.56,,,100,1000.0,64.1,81.3,25.0,1000.0,67.5,7.00
1783699723.266887,2180,25.17,6.63,288.33,21.30,167.91,167.89,96.69,48.64,136.89,0.06,0.10,0.92,,0.02,6.56,,,100,1000.0,67.5,84.8,25.0,1000.0,68.4,7.00
1783699723.727616,2192,16.90,6.63,313.41,0.45,312.41,312.39,18.11,291.05,167.04,0.04,0.09,0.86,,0.01,16.81,,,100,1000.0,67.5,84.8,25.0,1000.0,68.4,7.00
1783699724.106609,2201,27.89,6.63,306.31,0.57,300.44,300.42,20.50,279.64,150.47,0.04,0.09,0.89,,0.01,4.82,,,100,1000.0,67.5,84.8,25.0,1000.0,68.4,7.00
1783699724.559671,2212,28.01,6.63,313.41,0.69,312.32,312.30,28.57,283.41,132.81,0.03,0.09,0.93,,0.02,4.82,,,100,1000.0,62.7,84.3,24.0,1000.0,67.5,6.84
1783699724.880918,2225,23.71,5.55,236.16,5.58,225.76,225.74,52.01,173.14,110.16,0.04,0.09,10.25,,0.02,12.65,,,100,1000.0,62.7,84.3,24.0,1000.0,67.5,6.84
